timestamp,actor_position,recipient_position,source_position,feature,step_number,state_0_type,state_0_shade,state_0_texture,state_1_type,state_1_shade,state_1_texture,state_2_type,state_2_shade,state_2_texture,participant_id,trial_number,abandoned,goal_achieved,steps
1741632691858.0,1.0,0.0,,shape,1,square,low,plain,triangle,high,plain,square,medium,plain,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632707353.0,1.0,2.0,,texture,2,triangle,low,plain,triangle,high,plain,square,medium,plain,xa06sby7gxjcep97zrb3niii,1,False,True,46
,,,,texture,3,,,,,,,,,,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632718689.0,2.0,0.0,,texture,4,triangle,low,plain,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
,,,,texture,5,,,,,,,,,,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632724209.0,2.0,0.0,,texture,6,triangle,low,stripes,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
,,,,texture,7,,,,,,,,,,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632746337.0,1.0,0.0,,color,8,triangle,low,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632761720.0,1.0,0.0,,color,9,triangle,medium,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632772560.0,1.0,2.0,,color,10,triangle,high,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632780240.0,1.0,2.0,,color,11,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632782904.0,1.0,2.0,,color,12,triangle,high,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632785001.0,1.0,2.0,,color,13,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632788824.0,0.0,2.0,,color,14,triangle,high,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632790744.0,0.0,2.0,,color,15,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632795671.0,1.0,2.0,,color,16,triangle,high,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632797663.0,1.0,2.0,,color,17,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632802495.0,1.0,2.0,,color,18,triangle,high,dots,triangle,high,plain,square,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632804584.0,2.0,1.0,,color,19,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632808736.0,2.0,1.0,,color,20,triangle,high,dots,triangle,medium,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632822575.0,0.0,1.0,,shape,21,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632825079.0,0.0,1.0,,shape,22,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632828135.0,0.0,2.0,,shape,23,triangle,high,dots,triangle,high,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632831768.0,2.0,1.0,,shape,24,triangle,high,dots,triangle,high,plain,circle,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632844719.0,1.0,2.0,,color,25,triangle,high,dots,circle,high,plain,circle,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632846838.0,1.0,2.0,,color,26,triangle,high,dots,circle,high,plain,circle,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632859958.0,2.0,1.0,,color,27,triangle,high,dots,circle,high,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632869614.0,1.0,2.0,,color,28,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632879558.0,1.0,2.0,,color,29,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632882182.0,2.0,1.0,,color,30,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632883990.0,1.0,2.0,,color,31,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632885982.0,1.0,2.0,,color,32,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632887703.0,1.0,2.0,,color,33,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632889438.0,1.0,2.0,,color,34,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632891062.0,1.0,2.0,,color,35,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632892670.0,1.0,2.0,,color,36,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632894366.0,1.0,2.0,,color,37,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632895982.0,1.0,2.0,,color,38,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632898574.0,1.0,2.0,,color,39,triangle,high,dots,circle,medium,plain,circle,high,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632900565.0,1.0,2.0,,color,40,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632902365.0,1.0,2.0,,color,41,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632904254.0,1.0,2.0,,color,42,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632906214.0,1.0,2.0,,color,43,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632907845.0,1.0,2.0,,color,44,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632915493.0,1.0,2.0,,color,45,triangle,high,dots,circle,medium,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632924486.0,0.0,1.0,,color,46,triangle,high,dots,circle,medium,plain,circle,low,stripes,xa06sby7gxjcep97zrb3niii,1,False,True,46
1741632991876.0,2.0,1.0,,color,1,circle,low,stripes,circle,low,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741632994284.0,1.0,0.0,,color,2,circle,low,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741632996124.0,0.0,2.0,,color,3,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741632997812.0,2.0,1.0,,color,4,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741632999284.0,1.0,0.0,,color,5,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633020755.0,1.0,2.0,,color,6,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633022907.0,2.0,0.0,,color,7,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633025907.0,0.0,2.0,,color,8,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633028291.0,2.0,0.0,,color,9,circle,medium,stripes,circle,medium,plain,square,low,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633030171.0,0.0,2.0,,color,10,circle,low,stripes,circle,medium,plain,square,low,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633041539.0,1.0,0.0,,color,11,circle,low,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633046699.0,1.0,0.0,,color,12,circle,medium,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633051251.0,0.0,1.0,,color,13,circle,high,stripes,circle,medium,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633053323.0,0.0,2.0,,color,14,circle,high,stripes,circle,high,plain,square,medium,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633063130.0,2.0,0.0,,shape,15,circle,high,stripes,circle,high,plain,square,high,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633068010.0,1.0,2.0,,shape,16,square,high,stripes,circle,high,plain,square,high,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633075514.0,1.0,2.0,,texture,17,square,high,stripes,circle,high,plain,circle,high,dots,xa06sby7gxjcep97zrb3niii,2,False,True,24
,,,,texture,18,,,,,,,,,,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633080994.0,2.0,1.0,,texture,19,square,high,stripes,circle,high,plain,circle,high,plain,xa06sby7gxjcep97zrb3niii,2,False,True,24
,,,,texture,20,,,,,,,,,,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633088530.0,1.0,0.0,,texture,21,square,high,stripes,circle,high,stripes,circle,high,plain,xa06sby7gxjcep97zrb3niii,2,False,True,24
,,,,texture,22,,,,,,,,,,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633093090.0,1.0,0.0,,texture,23,square,high,dots,circle,high,stripes,circle,high,plain,xa06sby7gxjcep97zrb3niii,2,False,True,24
,,,,texture,24,,,,,,,,,,xa06sby7gxjcep97zrb3niii,2,False,True,24
1741633114977.0,2.0,1.0,,shape,1,triangle,medium,dots,square,low,plain,triangle,medium,dots,xa06sby7gxjcep97zrb3niii,3,False,True,6
1741633119985.0,2.0,1.0,,color,2,triangle,medium,dots,triangle,low,plain,triangle,medium,dots,xa06sby7gxjcep97zrb3niii,3,False,True,6
1741633131145.0,0.0,2.0,,texture,3,triangle,medium,dots,triangle,medium,plain,triangle,medium,dots,xa06sby7gxjcep97zrb3niii,3,False,True,6
,,,,texture,4,,,,,,,,,,xa06sby7gxjcep97zrb3niii,3,False,True,6
1741633134849.0,2.0,1.0,,texture,5,triangle,medium,dots,triangle,medium,plain,triangle,medium,plain,xa06sby7gxjcep97zrb3niii,3,False,True,6
,,,,texture,6,,,,,,,,,,xa06sby7gxjcep97zrb3niii,3,False,True,6
1741633162425.0,0.0,1.0,,shape,1,square,medium,stripes,circle,low,stripes,circle,low,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633170848.0,1.0,2.0,,color,2,square,medium,stripes,square,low,stripes,circle,low,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633173512.0,0.0,2.0,,color,3,square,medium,stripes,square,low,stripes,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633176120.0,0.0,2.0,,color,4,square,medium,stripes,square,low,stripes,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633178728.0,2.0,0.0,,color,5,square,medium,stripes,square,low,stripes,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633181857.0,0.0,2.0,,color,6,square,high,stripes,square,low,stripes,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633183992.0,2.0,1.0,,color,7,square,high,stripes,square,low,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633186136.0,2.0,1.0,,color,8,square,high,stripes,square,medium,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633196224.0,1.0,0.0,,texture,9,square,high,stripes,square,high,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
,,,,texture,10,,,,,,,,,,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633198048.0,1.0,0.0,,texture,11,square,high,dots,square,high,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,4,False,True,12
,,,,texture,12,,,,,,,,,,xa06sby7gxjcep97zrb3niii,4,False,True,12
1741633225967.0,1.0,2.0,,shape,1,triangle,high,plain,triangle,low,stripes,square,medium,plain,xa06sby7gxjcep97zrb3niii,5,False,True,7
1741633233327.0,0.0,1.0,,color,2,triangle,high,plain,triangle,low,stripes,triangle,medium,plain,xa06sby7gxjcep97zrb3niii,5,False,True,7
1741633242799.0,0.0,1.0,,color,3,triangle,high,plain,triangle,medium,stripes,triangle,medium,plain,xa06sby7gxjcep97zrb3niii,5,False,True,7
1741633251199.0,1.0,0.0,,texture,4,triangle,high,plain,triangle,high,stripes,triangle,medium,plain,xa06sby7gxjcep97zrb3niii,5,False,True,7
,,,,texture,5,,,,,,,,,,xa06sby7gxjcep97zrb3niii,5,False,True,7
1741633254383.0,1.0,0.0,,texture,6,triangle,high,stripes,triangle,high,stripes,triangle,medium,plain,xa06sby7gxjcep97zrb3niii,5,False,True,7
,,,,texture,7,,,,,,,,,,xa06sby7gxjcep97zrb3niii,5,False,True,7
1741633279134.0,2.0,1.0,,shape,1,square,medium,plain,triangle,low,plain,circle,high,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633292382.0,0.0,2.0,,shape,2,square,medium,plain,circle,low,plain,circle,high,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633294046.0,0.0,2.0,,shape,3,square,medium,plain,circle,low,plain,square,high,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633295646.0,0.0,2.0,,shape,4,square,medium,plain,circle,low,plain,square,high,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633302238.0,1.0,2.0,,color,5,square,medium,plain,circle,low,plain,triangle,high,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633304246.0,1.0,2.0,,color,6,square,medium,plain,circle,low,plain,triangle,medium,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633305966.0,1.0,0.0,,color,7,square,medium,plain,circle,low,plain,triangle,low,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633314478.0,1.0,2.0,,texture,8,square,low,plain,circle,low,plain,triangle,low,dots,xa06sby7gxjcep97zrb3niii,6,False,True,15
,,,,texture,9,,,,,,,,,,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633316262.0,1.0,2.0,,texture,10,square,low,plain,circle,low,plain,triangle,low,plain,xa06sby7gxjcep97zrb3niii,6,False,True,15
,,,,texture,11,,,,,,,,,,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633320182.0,2.0,1.0,,texture,12,square,low,plain,circle,low,plain,triangle,low,stripes,xa06sby7gxjcep97zrb3niii,6,False,True,15
,,,,texture,13,,,,,,,,,,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633323070.0,1.0,0.0,,texture,14,square,low,plain,circle,low,stripes,triangle,low,stripes,xa06sby7gxjcep97zrb3niii,6,False,True,15
,,,,texture,15,,,,,,,,,,xa06sby7gxjcep97zrb3niii,6,False,True,15
1741633339429.0,2.0,1.0,,shape,1,triangle,high,plain,square,medium,plain,circle,low,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633341333.0,2.0,1.0,,shape,2,triangle,high,plain,square,medium,plain,circle,low,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633343517.0,1.0,0.0,,shape,3,triangle,high,plain,circle,medium,plain,circle,low,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633348213.0,0.0,1.0,,color,4,circle,high,plain,circle,medium,plain,circle,low,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633350558.0,1.0,2.0,,color,5,circle,high,plain,circle,high,plain,circle,low,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633352517.0,1.0,2.0,,color,6,circle,high,plain,circle,high,plain,circle,medium,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633356421.0,1.0,2.0,,texture,7,circle,high,plain,circle,high,plain,circle,high,stripes,xa06sby7gxjcep97zrb3niii,7,False,True,10
,,,,texture,8,,,,,,,,,,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633360821.0,2.0,1.0,,texture,9,circle,high,plain,circle,high,plain,circle,high,dots,xa06sby7gxjcep97zrb3niii,7,False,True,10
,,,,texture,10,,,,,,,,,,xa06sby7gxjcep97zrb3niii,7,False,True,10
1741633390356.0,1.0,2.0,,color,1,triangle,high,stripes,triangle,medium,stripes,circle,low,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633392532.0,1.0,0.0,,color,2,triangle,high,stripes,triangle,medium,stripes,circle,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633399156.0,1.0,2.0,,shape,3,triangle,medium,stripes,triangle,medium,stripes,circle,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633402300.0,2.0,0.0,,shape,4,triangle,medium,stripes,triangle,medium,stripes,circle,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633407244.0,1.0,2.0,,shape,5,circle,medium,stripes,triangle,medium,stripes,circle,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633409132.0,1.0,2.0,,shape,6,circle,medium,stripes,triangle,medium,stripes,triangle,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633413516.0,2.0,1.0,,texture,7,circle,medium,stripes,triangle,medium,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
,,,,texture,8,,,,,,,,,,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633417036.0,1.0,0.0,,texture,9,circle,medium,stripes,triangle,medium,dots,square,medium,dots,xa06sby7gxjcep97zrb3niii,8,False,True,10
,,,,texture,10,,,,,,,,,,xa06sby7gxjcep97zrb3niii,8,False,True,10
1741633431476.0,0.0,1.0,,shape,1,square,low,stripes,triangle,medium,stripes,triangle,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633433851.0,0.0,2.0,,shape,2,square,low,stripes,square,medium,stripes,triangle,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633436860.0,1.0,0.0,,color,3,square,low,stripes,square,medium,stripes,square,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633442260.0,2.0,1.0,,color,4,square,medium,stripes,square,medium,stripes,square,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633450579.0,0.0,2.0,,color,5,square,medium,stripes,square,low,stripes,square,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633452483.0,0.0,2.0,,color,6,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633454419.0,0.0,2.0,,color,7,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633455931.0,0.0,2.0,,color,8,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633457899.0,0.0,2.0,,color,9,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633459731.0,0.0,2.0,,color,10,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633461587.0,0.0,2.0,,color,11,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633463667.0,0.0,2.0,,color,12,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633465475.0,0.0,2.0,,color,13,square,medium,stripes,square,low,stripes,square,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633467181.0,0.0,2.0,,color,14,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633468771.0,0.0,2.0,,color,15,square,medium,stripes,square,low,stripes,square,low,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633470275.0,0.0,2.0,,color,16,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633472139.0,0.0,2.0,,color,17,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633473755.0,0.0,2.0,,color,18,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633477491.0,2.0,0.0,,color,19,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633479155.0,0.0,2.0,,color,20,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633481563.0,0.0,2.0,,color,21,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633483475.0,0.0,2.0,,color,22,square,medium,stripes,square,low,stripes,square,medium,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633491290.0,1.0,2.0,,texture,23,square,medium,stripes,square,low,stripes,square,high,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,24,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633493011.0,2.0,1.0,,texture,25,square,medium,stripes,square,low,stripes,square,high,plain,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,26,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633494602.0,2.0,1.0,,texture,27,square,medium,stripes,square,low,dots,square,high,plain,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,28,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633496979.0,2.0,0.0,,texture,29,square,medium,stripes,square,low,plain,square,high,plain,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,30,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633499746.0,0.0,2.0,,texture,31,square,medium,dots,square,low,plain,square,high,plain,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,32,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633501866.0,2.0,0.0,,texture,33,square,medium,dots,square,low,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,34,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633504074.0,0.0,2.0,,texture,35,square,medium,plain,square,low,plain,square,high,stripes,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,36,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633505962.0,0.0,2.0,,texture,37,square,medium,plain,square,low,plain,square,high,dots,xa06sby7gxjcep97zrb3niii,9,False,True,38
,,,,texture,38,,,,,,,,,,xa06sby7gxjcep97zrb3niii,9,False,True,38
1741633525082.0,2.0,1.0,,color,1,circle,low,stripes,circle,low,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633527034.0,2.0,0.0,,color,2,circle,low,stripes,circle,medium,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633529386.0,2.0,0.0,,color,3,circle,medium,stripes,circle,medium,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633531362.0,0.0,1.0,,color,4,circle,high,stripes,circle,medium,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633537506.0,2.0,1.0,,shape,5,circle,high,stripes,circle,high,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633539498.0,1.0,0.0,,shape,6,circle,high,stripes,triangle,high,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633544546.0,1.0,0.0,,texture,7,triangle,high,stripes,triangle,high,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
,,,,texture,8,,,,,,,,,,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633546673.0,1.0,0.0,,texture,9,triangle,high,dots,triangle,high,stripes,circle,high,stripes,xa06sby7gxjcep97zrb3niii,10,False,True,10
,,,,texture,10,,,,,,,,,,xa06sby7gxjcep97zrb3niii,10,False,True,10
1741633561313.0,0.0,1.0,,color,1,square,low,plain,circle,low,dots,square,low,dots,xa06sby7gxjcep97zrb3niii,11,False,True,8
1741633563394.0,1.0,2.0,,color,2,square,low,plain,circle,medium,dots,square,low,dots,xa06sby7gxjcep97zrb3niii,11,False,True,8
1741633565353.0,1.0,2.0,,color,3,square,low,plain,circle,medium,dots,square,medium,dots,xa06sby7gxjcep97zrb3niii,11,False,True,8
1741633569969.0,0.0,1.0,,shape,4,square,low,plain,circle,medium,dots,square,high,dots,xa06sby7gxjcep97zrb3niii,11,False,True,8
1741633574217.0,1.0,0.0,,texture,5,square,low,plain,square,medium,dots,square,high,dots,xa06sby7gxjcep97zrb3niii,11,False,True,8
,,,,texture,6,,,,,,,,,,xa06sby7gxjcep97zrb3niii,11,False,True,8
1741633576233.0,1.0,0.0,,texture,7,square,low,stripes,square,medium,dots,square,high,dots,xa06sby7gxjcep97zrb3niii,11,False,True,8
,,,,texture,8,,,,,,,,,,xa06sby7gxjcep97zrb3niii,11,False,True,8
1741633595888.0,2.0,0.0,,shape,1,circle,medium,plain,circle,low,stripes,triangle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633598497.0,1.0,2.0,,shape,2,triangle,medium,plain,circle,low,stripes,triangle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633601896.0,1.0,0.0,,color,3,triangle,medium,plain,circle,low,stripes,circle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633605848.0,2.0,1.0,,color,4,triangle,low,plain,circle,low,stripes,circle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633611784.0,2.0,1.0,,texture,5,triangle,low,plain,circle,medium,stripes,circle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
,,,,texture,6,,,,,,,,,,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633613880.0,2.0,1.0,,texture,7,triangle,low,plain,circle,medium,dots,circle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
,,,,texture,8,,,,,,,,,,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633615896.0,1.0,2.0,,texture,9,triangle,low,plain,circle,medium,plain,circle,high,dots,xa06sby7gxjcep97zrb3niii,12,False,True,10
,,,,texture,10,,,,,,,,,,xa06sby7gxjcep97zrb3niii,12,False,True,10
1741633629784.0,2.0,1.0,,shape,1,square,medium,plain,square,low,stripes,square,medium,plain,xa06sby7gxjcep97zrb3niii,13,False,True,17
1741633631752.0,2.0,1.0,,shape,2,square,medium,plain,square,low,stripes,square,medium,plain,xa06sby7gxjcep97zrb3niii,13,False,True,17
1741633636729.0,0.0,1.0,,color,3,square,medium,plain,triangle,low,stripes,square,medium,plain,xa06sby7gxjcep97zrb3niii,13,False,True,17
1741633640664.0,0.0,1.0,,color,4,square,medium,plain,triangle,medium,stripes,square,medium,plain,xa06sby7gxjcep97zrb3niii,13,False,True,17
